REGION,SETTLEMENTDATE,TOTALDEMAND,PRICECATEGORY
VIC1,9/03/2021 14:30,4272.66,LOW
VIC1,9/03/2021 15:00,4292.37,LOW
VIC1,9/03/2021 15:30,4373.23,LOW
VIC1,9/03/2021 16:00,4524.56,LOW
VIC1,9/03/2021 16:30,4725.79,LOW
VIC1,9/03/2021 17:00,4999.82,LOW
VIC1,9/03/2021 17:30,5150.25,LOW
VIC1,9/03/2021 18:00,5256.19,LOW
VIC1,9/03/2021 18:30,5285.2,LOW
VIC1,9/03/2021 19:00,5305.19,LOW
VIC1,9/03/2021 19:30,5340.05,LOW
VIC1,9/03/2021 20:00,5283.77,LOW
VIC1,9/03/2021 20:30,5147.58,LOW
VIC1,9/03/2021 21:00,4945.18,LOW
VIC1,9/03/2021 21:30,4772.65,LOW
VIC1,9/03/2021 22:00,4570.72,LOW
VIC1,9/03/2021 22:30,4480.34,LOW
VIC1,9/03/2021 23:00,4422.04,LOW
VIC1,9/03/2021 23:30,4684.32,LOW
VIC1,10/03/2021 0:00,4674.32,LOW
VIC1,10/03/2021 0:30,4512.23,LOW
VIC1,10/03/2021 1:00,4414.02,LOW
VIC1,10/03/2021 1:30,4290.56,LOW
VIC1,10/03/2021 2:00,4177.35,LOW
VIC1,10/03/2021 2:30,4077.07,LOW
VIC1,10/03/2021 3:00,4032.41,LOW
VIC1,10/03/2021 3:30,4023.63,LOW
VIC1,10/03/2021 4:00,4044.97,LOW
VIC1,10/03/2021 4:30,4143.51,LOW
VIC1,10/03/2021 5:00,4293.26,LOW
VIC1,10/03/2021 5:30,4615.59,LOW
VIC1,10/03/2021 6:00,4965.82,LOW
VIC1,10/03/2021 6:30,5367.4,LOW
VIC1,10/03/2021 7:00,5538.74,LOW
VIC1,10/03/2021 7:30,5439.02,LOW
VIC1,10/03/2021 8:00,5309.99,LOW
VIC1,10/03/2021 8:30,5179.29,LOW
VIC1,10/03/2021 9:00,5009.49,LOW
VIC1,10/03/2021 9:30,4839.14,LOW
VIC1,10/03/2021 10:00,4650.33,LOW
VIC1,10/03/2021 10:30,4404.5,LOW
VIC1,10/03/2021 11:00,4207.87,LOW
VIC1,10/03/2021 11:30,4065.55,LOW
VIC1,10/03/2021 12:00,3966.78,LOW
VIC1,10/03/2021 12:30,3935.92,LOW
VIC1,10/03/2021 13:00,3903.05,LOW
VIC1,10/03/2021 13:30,3947.72,LOW
VIC1,10/03/2021 14:00,4015.18,LOW
VIC1,10/03/2021 14:30,4065.22,LOW
VIC1,10/03/2021 15:00,4183.35,LOW
VIC1,10/03/2021 15:30,4311.31,LOW
VIC1,10/03/2021 16:00,4519.58,LOW
VIC1,10/03/2021 16:30,4790.98,LOW
VIC1,10/03/2021 17:00,5096.95,LOW
VIC1,10/03/2021 17:30,5253.28,LOW
VIC1,10/03/2021 18:00,5412.43,MEDIUM
VIC1,10/03/2021 18:30,5356.98,MEDIUM
VIC1,10/03/2021 19:00,5410.63,LOW
VIC1,10/03/2021 19:30,5394.41,LOW
VIC1,10/03/2021 20:00,5332.87,LOW
VIC1,10/03/2021 20:30,5169.36,LOW
VIC1,10/03/2021 21:00,4952.44,LOW
VIC1,10/03/2021 21:30,4770.22,LOW
VIC1,10/03/2021 22:00,4618.85,LOW
VIC1,10/03/2021 22:30,4566.91,LOW
VIC1,10/03/2021 23:00,4503.64,LOW
VIC1,10/03/2021 23:30,4702.85,LOW
VIC1,11/03/2021 0:00,4665.11,LOW
VIC1,11/03/2021 0:30,4518.68,LOW
VIC1,11/03/2021 1:00,4393.54,LOW
VIC1,11/03/2021 1:30,4323.83,LOW
VIC1,11/03/2021 2:00,4219.47,LOW
VIC1,11/03/2021 2:30,4136.23,LOW
VIC1,11/03/2021 3:00,4085.91,LOW
VIC1,11/03/2021 3:30,4081.72,LOW
VIC1,11/03/2021 4:00,4137.75,LOW
VIC1,11/03/2021 4:30,4252.66,LOW
VIC1,11/03/2021 5:00,4397.67,LOW
VIC1,11/03/2021 5:30,4721.29,LOW
VIC1,11/03/2021 6:00,5037.35,MEDIUM
VIC1,11/03/2021 6:30,5432.26,MEDIUM
VIC1,11/03/2021 7:00,5541.88,MEDIUM
VIC1,11/03/2021 7:30,5412.03,LOW
VIC1,11/03/2021 8:00,5328.52,LOW
VIC1,11/03/2021 8:30,5225.86,MEDIUM
VIC1,11/03/2021 9:00,5091.72,LOW
VIC1,11/03/2021 9:30,4840.03,LOW
VIC1,11/03/2021 10:00,4694.26,LOW
VIC1,11/03/2021 10:30,4645.97,LOW
VIC1,11/03/2021 11:00,4537.71,LOW
VIC1,11/03/2021 11:30,4496.1,LOW
VIC1,11/03/2021 12:00,4518.09,LOW
VIC1,11/03/2021 12:30,4598.96,LOW
VIC1,11/03/2021 13:00,4762.66,LOW
VIC1,11/03/2021 13:30,4913.12,LOW
VIC1,11/03/2021 14:00,5072.44,LOW
VIC1,11/03/2021 14:30,5096.56,LOW
VIC1,11/03/2021 15:00,5116.56,LOW
VIC1,11/03/2021 15:30,5290.69,LOW
VIC1,11/03/2021 16:00,5432.18,LOW
VIC1,11/03/2021 16:30,5522.68,LOW
VIC1,11/03/2021 17:00,5590.64,LOW
VIC1,11/03/2021 17:30,5626.12,LOW
VIC1,11/03/2021 18:00,5575.68,MEDIUM
VIC1,11/03/2021 18:30,5523.11,MEDIUM
VIC1,11/03/2021 19:00,5495.09,MEDIUM
VIC1,11/03/2021 19:30,5467.96,LOW
VIC1,11/03/2021 20:00,5420.07,LOW
VIC1,11/03/2021 20:30,5234.37,LOW
VIC1,11/03/2021 21:00,5010.16,LOW
VIC1,11/03/2021 21:30,4855.1,LOW
VIC1,11/03/2021 22:00,4664.78,LOW
VIC1,11/03/2021 22:30,4576.61,LOW
VIC1,11/03/2021 23:00,4556.73,LOW
VIC1,11/03/2021 23:30,4750.13,LOW
VIC1,12/03/2021 0:00,4674.99,LOW
VIC1,12/03/2021 0:30,4506.73,LOW
VIC1,12/03/2021 1:00,4362.65,LOW
VIC1,12/03/2021 1:30,4286.01,LOW
VIC1,12/03/2021 2:00,4144.19,LOW
VIC1,12/03/2021 2:30,4067.79,LOW
VIC1,12/03/2021 3:00,3993.35,LOW
VIC1,12/03/2021 3:30,4008.72,LOW
VIC1,12/03/2021 4:00,4049.78,LOW
VIC1,12/03/2021 4:30,4201.94,LOW
VIC1,12/03/2021 5:00,4356.81,LOW
VIC1,12/03/2021 5:30,4655.11,LOW
VIC1,12/03/2021 6:00,4973.92,LOW
VIC1,12/03/2021 6:30,5270.75,LOW
VIC1,12/03/2021 7:00,5488.44,LOW
VIC1,12/03/2021 7:30,5353.06,LOW
VIC1,12/03/2021 8:00,5191.19,LOW
VIC1,12/03/2021 8:30,5069.69,LOW
VIC1,12/03/2021 9:00,4895.5,LOW
VIC1,12/03/2021 9:30,4778.65,LOW
VIC1,12/03/2021 10:00,4652.6,LOW
VIC1,12/03/2021 10:30,4577.16,LOW
VIC1,12/03/2021 11:00,4626.44,LOW
VIC1,12/03/2021 11:30,4659.21,LOW
VIC1,12/03/2021 12:00,4715.93,LOW
VIC1,12/03/2021 12:30,4802.14,LOW
VIC1,12/03/2021 13:00,4871.14,LOW
VIC1,12/03/2021 13:30,4951.32,LOW
VIC1,12/03/2021 14:00,5081.45,LOW
VIC1,12/03/2021 14:30,5181.18,LOW
VIC1,12/03/2021 15:00,5322.93,LOW
VIC1,12/03/2021 15:30,5570.16,LOW
VIC1,12/03/2021 16:00,5726.21,LOW
VIC1,12/03/2021 16:30,5817.42,LOW
VIC1,12/03/2021 17:00,6070.86,LOW
VIC1,12/03/2021 17:30,6080.45,LOW
VIC1,12/03/2021 18:00,6111.32,HIGH
VIC1,12/03/2021 18:30,6115.65,MEDIUM
VIC1,12/03/2021 19:00,6033.57,MEDIUM
VIC1,12/03/2021 19:30,5981.75,MEDIUM
VIC1,12/03/2021 20:00,5837.25,LOW
VIC1,12/03/2021 20:30,5585.34,LOW
VIC1,12/03/2021 21:00,5341.17,LOW
VIC1,12/03/2021 21:30,5106.15,LOW
VIC1,12/03/2021 22:00,4911.38,LOW
VIC1,12/03/2021 22:30,4751.75,LOW
VIC1,12/03/2021 23:00,4689.39,LOW
VIC1,12/03/2021 23:30,4866.75,LOW
VIC1,13/03/2021 0:00,4771.51,LOW
VIC1,13/03/2021 0:30,4516.54,LOW
VIC1,13/03/2021 1:00,4355.96,LOW
VIC1,13/03/2021 1:30,4231.17,LOW
VIC1,13/03/2021 2:00,4005.61,LOW
VIC1,13/03/2021 2:30,3919.5,LOW
VIC1,13/03/2021 3:00,3815.93,LOW
VIC1,13/03/2021 3:30,3811.19,LOW
VIC1,13/03/2021 4:00,3823.41,LOW
VIC1,13/03/2021 4:30,3835.98,LOW
VIC1,13/03/2021 5:00,3819.66,LOW
VIC1,13/03/2021 5:30,4004.38,LOW
VIC1,13/03/2021 6:00,4144.75,LOW
VIC1,13/03/2021 6:30,4313,LOW
VIC1,13/03/2021 7:00,4390.8,LOW
VIC1,13/03/2021 7:30,4382.67,LOW
VIC1,13/03/2021 8:00,4402.33,LOW
VIC1,13/03/2021 8:30,4444.93,LOW
VIC1,13/03/2021 9:00,4535.09,LOW
VIC1,13/03/2021 9:30,4621.95,LOW
VIC1,13/03/2021 10:00,4610.12,LOW
VIC1,13/03/2021 10:30,4582.9,LOW
VIC1,13/03/2021 11:00,4588.93,LOW
VIC1,13/03/2021 11:30,4611.82,LOW
VIC1,13/03/2021 12:00,4771.85,LOW
VIC1,13/03/2021 12:30,4755.72,LOW
VIC1,13/03/2021 13:00,4782.53,LOW
VIC1,13/03/2021 13:30,4794.24,LOW
VIC1,13/03/2021 14:00,4718.25,LOW
VIC1,13/03/2021 14:30,4756.79,LOW
VIC1,13/03/2021 15:00,4829.38,LOW
VIC1,13/03/2021 15:30,4826.7,LOW
VIC1,13/03/2021 16:00,4889.41,LOW
VIC1,13/03/2021 16:30,4891.39,LOW
VIC1,13/03/2021 17:00,4898.9,LOW
VIC1,13/03/2021 17:30,4845.05,LOW
VIC1,13/03/2021 18:00,4863.39,LOW
VIC1,13/03/2021 18:30,4754.57,LOW
VIC1,13/03/2021 19:00,4736.94,LOW
VIC1,13/03/2021 19:30,4684.55,LOW
VIC1,13/03/2021 20:00,4642.26,LOW
VIC1,13/03/2021 20:30,4489.14,LOW
VIC1,13/03/2021 21:00,4380.71,LOW
VIC1,13/03/2021 21:30,4339.6,LOW
VIC1,13/03/2021 22:00,4179.5,LOW
VIC1,13/03/2021 22:30,4140.91,LOW
VIC1,13/03/2021 23:00,4126.29,LOW
VIC1,13/03/2021 23:30,4337.73,LOW
VIC1,14/03/2021 0:00,4296.47,LOW
VIC1,14/03/2021 0:30,4151.21,LOW
VIC1,14/03/2021 1:00,3957.11,LOW
VIC1,14/03/2021 1:30,3877.69,LOW
VIC1,14/03/2021 2:00,3772.92,LOW
VIC1,14/03/2021 2:30,3657.21,LOW
VIC1,14/03/2021 3:00,3593.79,LOW
VIC1,14/03/2021 3:30,3554.02,LOW
VIC1,14/03/2021 4:00,3562.75,LOW
VIC1,14/03/2021 4:30,3599.37,LOW
VIC1,14/03/2021 5:00,3630.37,LOW
VIC1,14/03/2021 5:30,3730.52,LOW
VIC1,14/03/2021 6:00,3853.41,LOW
VIC1,14/03/2021 6:30,4043.93,LOW
VIC1,14/03/2021 7:00,4149.01,LOW
VIC1,14/03/2021 7:30,4120.36,LOW
VIC1,14/03/2021 8:00,4002.92,LOW
VIC1,14/03/2021 8:30,3867.2,LOW
VIC1,14/03/2021 9:00,3713.91,LOW
VIC1,14/03/2021 9:30,3605.83,LOW
VIC1,14/03/2021 10:00,3498.04,LOW
VIC1,14/03/2021 10:30,3459.61,LOW
VIC1,14/03/2021 11:00,3377.65,LOW
VIC1,14/03/2021 11:30,3383.56,LOW
VIC1,14/03/2021 12:00,3357.93,LOW
VIC1,14/03/2021 12:30,3266.46,LOW
VIC1,14/03/2021 13:00,3200.55,LOW
VIC1,14/03/2021 13:30,3138.23,LOW
VIC1,14/03/2021 14:00,3108.65,LOW
VIC1,14/03/2021 14:30,3157.95,LOW
VIC1,14/03/2021 15:00,3283.89,LOW
VIC1,14/03/2021 15:30,3324.23,LOW
VIC1,14/03/2021 16:00,3494.59,LOW
VIC1,14/03/2021 16:30,3736.39,LOW
VIC1,14/03/2021 17:00,4065.02,LOW
VIC1,14/03/2021 17:30,4380.99,LOW
VIC1,14/03/2021 18:00,4646.99,LOW
VIC1,14/03/2021 18:30,4815.93,LOW
VIC1,14/03/2021 19:00,4875.65,LOW
VIC1,14/03/2021 19:30,4920.14,LOW
VIC1,14/03/2021 20:00,4870.11,LOW
VIC1,14/03/2021 20:30,4748.72,LOW
VIC1,14/03/2021 21:00,4578.63,LOW
VIC1,14/03/2021 21:30,4476.85,LOW
VIC1,14/03/2021 22:00,4352.87,LOW
VIC1,14/03/2021 22:30,4237.95,LOW
VIC1,14/03/2021 23:00,4227.89,LOW
VIC1,14/03/2021 23:30,4430.57,LOW
VIC1,15/03/2021 0:00,4431.81,LOW
VIC1,15/03/2021 0:30,4299.09,LOW
VIC1,15/03/2021 1:00,4203.4,LOW
VIC1,15/03/2021 1:30,4122.8,LOW
VIC1,15/03/2021 2:00,3980.34,LOW
VIC1,15/03/2021 2:30,3881.59,LOW
VIC1,15/03/2021 3:00,3837.84,LOW
VIC1,15/03/2021 3:30,3872.95,LOW
VIC1,15/03/2021 4:00,3834.33,LOW
VIC1,15/03/2021 4:30,4016,LOW
VIC1,15/03/2021 5:00,4172.12,LOW
VIC1,15/03/2021 5:30,4545.82,LOW
VIC1,15/03/2021 6:00,4945.42,LOW
VIC1,15/03/2021 6:30,5358.73,LOW
VIC1,15/03/2021 7:00,5619.41,LOW
VIC1,15/03/2021 7:30,5532.09,LOW
VIC1,15/03/2021 8:00,5366.67,LOW
VIC1,15/03/2021 8:30,5241.12,LOW
VIC1,15/03/2021 9:00,5013.52,LOW
VIC1,15/03/2021 9:30,4740.22,LOW
VIC1,15/03/2021 10:00,4563.52,LOW
VIC1,15/03/2021 10:30,4551.27,LOW
VIC1,15/03/2021 11:00,4479.89,LOW
VIC1,15/03/2021 11:30,4452.57,LOW
VIC1,15/03/2021 12:00,4430.24,LOW
VIC1,15/03/2021 12:30,4567.62,LOW
VIC1,15/03/2021 13:00,4633.88,LOW
VIC1,15/03/2021 13:30,4752.85,LOW
VIC1,15/03/2021 14:00,4736.26,LOW
VIC1,15/03/2021 14:30,4655.27,LOW
VIC1,15/03/2021 15:00,4620.1,LOW
VIC1,15/03/2021 15:30,4650.63,LOW
VIC1,15/03/2021 16:00,4728.8,LOW
VIC1,15/03/2021 16:30,4949.93,LOW
VIC1,15/03/2021 17:00,5187.93,LOW
VIC1,15/03/2021 17:30,5308.51,LOW
VIC1,15/03/2021 18:00,5426.45,LOW
VIC1,15/03/2021 18:30,5455.1,LOW
VIC1,15/03/2021 19:00,5463.13,LOW
VIC1,15/03/2021 19:30,5442.09,LOW
VIC1,15/03/2021 20:00,5293.42,LOW
VIC1,15/03/2021 20:30,5164.99,LOW
VIC1,15/03/2021 21:00,4985.67,LOW
VIC1,15/03/2021 21:30,4784.7,LOW
VIC1,15/03/2021 22:00,4627.82,LOW
VIC1,15/03/2021 22:30,4530.26,LOW
VIC1,15/03/2021 23:00,4508.23,LOW
VIC1,15/03/2021 23:30,4677.74,LOW
VIC1,16/03/2021 0:00,4611.25,LOW
VIC1,16/03/2021 0:30,4430.8,LOW
VIC1,16/03/2021 1:00,4308.17,LOW
VIC1,16/03/2021 1:30,4186.55,LOW
VIC1,16/03/2021 2:00,4039.09,LOW
VIC1,16/03/2021 2:30,3985.33,LOW
VIC1,16/03/2021 3:00,3907.27,LOW
VIC1,16/03/2021 3:30,3918.31,LOW
VIC1,16/03/2021 4:00,3956.49,LOW
VIC1,16/03/2021 4:30,4055.09,LOW
VIC1,16/03/2021 5:00,4249.47,LOW
VIC1,16/03/2021 5:30,4587.63,LOW
VIC1,16/03/2021 6:00,4912.92,LOW
VIC1,16/03/2021 6:30,5357.78,MEDIUM
VIC1,16/03/2021 7:00,5580.93,LOW
VIC1,16/03/2021 7:30,5414.43,LOW
VIC1,16/03/2021 8:00,5328.18,LOW
VIC1,16/03/2021 8:30,5264.66,LOW
VIC1,16/03/2021 9:00,5136.88,LOW
VIC1,16/03/2021 9:30,4993.4,LOW
VIC1,16/03/2021 10:00,4790.92,LOW
VIC1,16/03/2021 10:30,4619.34,LOW
VIC1,16/03/2021 11:00,4427.95,LOW
VIC1,16/03/2021 11:30,4341.35,LOW
VIC1,16/03/2021 12:00,4224.91,LOW
VIC1,16/03/2021 12:30,4126.08,LOW
VIC1,16/03/2021 13:00,4088.07,LOW
VIC1,16/03/2021 13:30,4117.65,LOW
VIC1,16/03/2021 14:00,4083.41,LOW
VIC1,16/03/2021 14:30,4184.08,LOW
VIC1,16/03/2021 15:00,4310.41,LOW
VIC1,16/03/2021 15:30,4519.74,LOW
VIC1,16/03/2021 16:00,4735.22,LOW
VIC1,16/03/2021 16:30,4900.88,LOW
VIC1,16/03/2021 17:00,5179.77,LOW
VIC1,16/03/2021 17:30,5311.36,LOW
VIC1,16/03/2021 18:00,5407.5,LOW
VIC1,16/03/2021 18:30,5406.79,LOW
VIC1,16/03/2021 19:00,5397.5,LOW
VIC1,16/03/2021 19:30,5408.36,LOW
VIC1,16/03/2021 20:00,5311.71,LOW
VIC1,16/03/2021 20:30,5184.27,LOW
VIC1,16/03/2021 21:00,4955.84,LOW
VIC1,16/03/2021 21:30,4793.16,LOW
VIC1,16/03/2021 22:00,4625.28,LOW
VIC1,16/03/2021 22:30,4532.19,LOW
VIC1,16/03/2021 23:00,4484.89,LOW
VIC1,16/03/2021 23:30,4711.26,LOW
VIC1,17/03/2021 0:00,4643.88,LOW
VIC1,17/03/2021 0:30,4491.53,LOW
VIC1,17/03/2021 1:00,4378.58,LOW
VIC1,17/03/2021 1:30,4248.2,LOW
VIC1,17/03/2021 2:00,4104.75,LOW
VIC1,17/03/2021 2:30,4029.5,LOW
VIC1,17/03/2021 3:00,3992.6,LOW
VIC1,17/03/2021 3:30,3977.35,LOW
VIC1,17/03/2021 4:00,4024.44,LOW
VIC1,17/03/2021 4:30,4094.33,LOW
VIC1,17/03/2021 5:00,4208.09,LOW
VIC1,17/03/2021 5:30,4523.93,LOW
VIC1,17/03/2021 6:00,4836.11,LOW
VIC1,17/03/2021 6:30,5220.04,LOW
VIC1,17/03/2021 7:00,5445.03,MEDIUM
VIC1,17/03/2021 7:30,5323.42,LOW
VIC1,17/03/2021 8:00,5150.58,LOW
VIC1,17/03/2021 8:30,4990.59,LOW
VIC1,17/03/2021 9:00,4771.11,LOW
VIC1,17/03/2021 9:30,4555.45,LOW
VIC1,17/03/2021 10:00,4434.91,LOW
VIC1,17/03/2021 10:30,4320.94,LOW
VIC1,17/03/2021 11:00,4291.16,LOW
VIC1,17/03/2021 11:30,4330.32,LOW
VIC1,17/03/2021 12:00,4368.7,LOW
VIC1,17/03/2021 12:30,4419.95,LOW
VIC1,17/03/2021 13:00,4463.35,LOW
VIC1,17/03/2021 13:30,4601.23,LOW
VIC1,17/03/2021 14:00,4704.28,LOW
VIC1,17/03/2021 14:30,4789.71,LOW
VIC1,17/03/2021 15:00,4893.71,LOW
VIC1,17/03/2021 15:30,5078.65,LOW
VIC1,17/03/2021 16:00,5236.6,LOW
VIC1,17/03/2021 16:30,5383.49,LOW
VIC1,17/03/2021 17:00,5556.28,LOW
VIC1,17/03/2021 17:30,5643.82,LOW
VIC1,17/03/2021 18:00,5765.54,MEDIUM
VIC1,17/03/2021 18:30,5690.51,MEDIUM
VIC1,17/03/2021 19:00,5604.8,MEDIUM
VIC1,17/03/2021 19:30,5549.27,LOW
VIC1,17/03/2021 20:00,5346.47,LOW
VIC1,17/03/2021 20:30,5148.2,LOW
VIC1,17/03/2021 21:00,4905.53,LOW
VIC1,17/03/2021 21:30,4759.25,LOW
VIC1,17/03/2021 22:00,4557.56,LOW
VIC1,17/03/2021 22:30,4485.95,LOW
VIC1,17/03/2021 23:00,4434.62,LOW
VIC1,17/03/2021 23:30,4660.85,LOW
VIC1,18/03/2021 0:00,4608.85,LOW
VIC1,18/03/2021 0:30,4410.41,LOW
VIC1,18/03/2021 1:00,4262.65,LOW
VIC1,18/03/2021 1:30,4205.49,LOW
VIC1,18/03/2021 2:00,4077.64,LOW
VIC1,18/03/2021 2:30,3989.35,LOW
VIC1,18/03/2021 3:00,3991.02,LOW
VIC1,18/03/2021 3:30,3991.9,LOW
VIC1,18/03/2021 4:00,4042.03,LOW
VIC1,18/03/2021 4:30,4152.54,LOW
VIC1,18/03/2021 5:00,4312.64,LOW
VIC1,18/03/2021 5:30,4594.27,LOW
VIC1,18/03/2021 6:00,4942.79,LOW
VIC1,18/03/2021 6:30,5318.06,MEDIUM
VIC1,18/03/2021 7:00,5506.46,MEDIUM
VIC1,18/03/2021 7:30,5425.18,LOW
VIC1,18/03/2021 8:00,5328.85,LOW
VIC1,18/03/2021 8:30,5172.91,LOW
VIC1,18/03/2021 9:00,5058.02,LOW
VIC1,18/03/2021 9:30,4942.68,LOW
VIC1,18/03/2021 10:00,4895.23,LOW
VIC1,18/03/2021 10:30,4885.06,LOW
VIC1,18/03/2021 11:00,4755.36,LOW
VIC1,18/03/2021 11:30,4654.32,LOW
VIC1,18/03/2021 12:00,4598.14,LOW
VIC1,18/03/2021 12:30,4515.47,LOW
VIC1,18/03/2021 13:00,4498.71,LOW
VIC1,18/03/2021 13:30,4560.83,LOW
VIC1,18/03/2021 14:00,4642.85,LOW
VIC1,18/03/2021 14:30,4718.96,LOW
VIC1,18/03/2021 15:00,4857.83,LOW
VIC1,18/03/2021 15:30,5034.29,LOW
VIC1,18/03/2021 16:00,5216.07,LOW
VIC1,18/03/2021 16:30,5365.33,LOW
VIC1,18/03/2021 17:00,5517.99,LOW
VIC1,18/03/2021 17:30,5618.34,LOW
VIC1,18/03/2021 18:00,5691.57,LOW
VIC1,18/03/2021 18:30,5623.68,LOW
VIC1,18/03/2021 19:00,5639.38,LOW
VIC1,18/03/2021 19:30,5587.17,LOW
VIC1,18/03/2021 20:00,5448.62,LOW
VIC1,18/03/2021 20:30,5252.48,LOW
VIC1,18/03/2021 21:00,5086.92,LOW
VIC1,18/03/2021 21:30,4863.22,LOW
VIC1,18/03/2021 22:00,4700.63,LOW
VIC1,18/03/2021 22:30,4580.25,LOW
VIC1,18/03/2021 23:00,4531.56,LOW
VIC1,18/03/2021 23:30,4691.55,LOW
VIC1,19/03/2021 0:00,4650.01,LOW
VIC1,19/03/2021 0:30,4464.06,LOW
VIC1,19/03/2021 1:00,4312.36,LOW
VIC1,19/03/2021 1:30,4194.36,LOW
VIC1,19/03/2021 2:00,4091.63,LOW
VIC1,19/03/2021 2:30,4000.11,LOW
VIC1,19/03/2021 3:00,3964.39,LOW
VIC1,19/03/2021 3:30,3930.75,LOW
VIC1,19/03/2021 4:00,4008,LOW
VIC1,19/03/2021 4:30,4105.04,LOW
VIC1,19/03/2021 5:00,4293.53,LOW
VIC1,19/03/2021 5:30,4614.82,LOW
VIC1,19/03/2021 6:00,4892.07,LOW
VIC1,19/03/2021 6:30,5274.25,MEDIUM
VIC1,19/03/2021 7:00,5467.08,MEDIUM
VIC1,19/03/2021 7:30,5371.2,LOW
VIC1,19/03/2021 8:00,5310.23,LOW
VIC1,19/03/2021 8:30,5226.93,LOW
VIC1,19/03/2021 9:00,5014.85,LOW
VIC1,19/03/2021 9:30,4833.26,LOW
VIC1,19/03/2021 10:00,4630.01,LOW
VIC1,19/03/2021 10:30,4541.85,LOW
VIC1,19/03/2021 11:00,4384.2,LOW
VIC1,19/03/2021 11:30,4395.12,LOW
VIC1,19/03/2021 12:00,4387.6,LOW
VIC1,19/03/2021 12:30,4351.84,LOW
VIC1,19/03/2021 13:00,4389.56,LOW
VIC1,19/03/2021 13:30,4476.66,LOW
VIC1,19/03/2021 14:00,4577.75,LOW
VIC1,19/03/2021 14:30,4658.45,LOW
VIC1,19/03/2021 15:00,4823.57,LOW
VIC1,19/03/2021 15:30,5015.7,LOW
VIC1,19/03/2021 16:00,5230.36,LOW
VIC1,19/03/2021 16:30,5355.12,LOW
VIC1,19/03/2021 17:00,5442.96,LOW
VIC1,19/03/2021 17:30,5422.99,LOW
VIC1,19/03/2021 18:00,5419.67,LOW
VIC1,19/03/2021 18:30,5307.95,LOW
VIC1,19/03/2021 19:00,5275.61,LOW
VIC1,19/03/2021 19:30,5228.8,LOW
VIC1,19/03/2021 20:00,5065.75,LOW
VIC1,19/03/2021 20:30,4917.76,LOW
VIC1,19/03/2021 21:00,4683.22,LOW
VIC1,19/03/2021 21:30,4571.96,LOW
VIC1,19/03/2021 22:00,4431.28,LOW
VIC1,19/03/2021 22:30,4373.66,LOW
VIC1,19/03/2021 23:00,4334.55,LOW
VIC1,19/03/2021 23:30,4567.23,LOW
VIC1,20/03/2021 0:00,4494.52,LOW
VIC1,20/03/2021 0:30,4170.8,LOW
VIC1,20/03/2021 1:00,4019.59,LOW
VIC1,20/03/2021 1:30,3905.97,LOW
VIC1,20/03/2021 2:00,3898.06,LOW
VIC1,20/03/2021 2:30,3884.14,LOW
VIC1,20/03/2021 3:00,3816.21,LOW
VIC1,20/03/2021 3:30,3820.58,LOW
VIC1,20/03/2021 4:00,3840.95,LOW
VIC1,20/03/2021 4:30,3836.93,LOW
VIC1,20/03/2021 5:00,3919.51,LOW
VIC1,20/03/2021 5:30,4074.1,LOW
VIC1,20/03/2021 6:00,4208.77,LOW
VIC1,20/03/2021 6:30,4356.33,LOW
VIC1,20/03/2021 7:00,4450.1,LOW
VIC1,20/03/2021 7:30,4436.43,LOW
VIC1,20/03/2021 8:00,4354.98,LOW
VIC1,20/03/2021 8:30,4249.7,LOW
VIC1,20/03/2021 9:00,4054.64,LOW
VIC1,20/03/2021 9:30,3927.16,LOW
VIC1,20/03/2021 10:00,3815.1,LOW
VIC1,20/03/2021 10:30,3689.53,LOW
VIC1,20/03/2021 11:00,3593.43,LOW
VIC1,20/03/2021 11:30,3578.77,LOW
VIC1,20/03/2021 12:00,3669.67,LOW
VIC1,20/03/2021 12:30,3733.2,LOW
VIC1,20/03/2021 13:00,3831.63,LOW
VIC1,20/03/2021 13:30,3915.1,LOW
VIC1,20/03/2021 14:00,4023.9,LOW
VIC1,20/03/2021 14:30,4128.3,LOW
VIC1,20/03/2021 15:00,4235.31,LOW
VIC1,20/03/2021 15:30,4195.97,LOW
VIC1,20/03/2021 16:00,4266.47,LOW
VIC1,20/03/2021 16:30,4371.73,LOW
VIC1,20/03/2021 17:00,4520.67,LOW
VIC1,20/03/2021 17:30,4572.04,LOW
VIC1,20/03/2021 18:00,4626.89,LOW
VIC1,20/03/2021 18:30,4679.18,LOW
VIC1,20/03/2021 19:00,4726.11,LOW
VIC1,20/03/2021 19:30,4748.83,LOW
VIC1,20/03/2021 20:00,4675.95,LOW
VIC1,20/03/2021 20:30,4521.79,LOW
VIC1,20/03/2021 21:00,4434.53,LOW
VIC1,20/03/2021 21:30,4363.5,LOW
VIC1,20/03/2021 22:00,4276.9,LOW
VIC1,20/03/2021 22:30,4213.09,LOW
VIC1,20/03/2021 23:00,4197.23,LOW
VIC1,20/03/2021 23:30,4422.46,LOW
VIC1,21/03/2021 0:00,4315.06,LOW
VIC1,21/03/2021 0:30,4172.32,LOW
VIC1,21/03/2021 1:00,4081.32,LOW
VIC1,21/03/2021 1:30,3970.74,LOW
VIC1,21/03/2021 2:00,3829.08,LOW
VIC1,21/03/2021 2:30,3757.36,LOW
VIC1,21/03/2021 3:00,3730.69,LOW
VIC1,21/03/2021 3:30,3748.62,LOW
VIC1,21/03/2021 4:00,3722.88,LOW
